customer_id,customer_segment,city,state,country
CUS000511,PREMIUM,Bhubaneswar,Odisha,India
CUS000512,STANDARD,Lucknow,Uttar Pradesh,India
CUS000513,STANDARD,Nashik,Maharashtra,India
CUS000514,STANDARD,Thiruvananthapuram,Kerala,India
CUS000515,PREMIUM,Bengaluru,Karnataka,India
CUS000516,VIP,Chandigarh,Chandigarh,India
CUS000517,STANDARD,Pune,Maharashtra,India
CUS000518,PREMIUM,Surat,Gujarat,India
CUS000519,STANDARD,Coimbatore,Tamil Nadu,India
CUS000520,STANDARD,Gurugram,Haryana,India
CUS000521,STANDARD,Surat,Gujarat,India
CUS000522,VIP,Chandigarh,Chandigarh,India
CUS000523,STANDARD,Bhopal,Madhya Pradesh,India
CUS000524,STANDARD,Surat,Gujarat,India
CUS000525,VIP,Bhopal,Madhya Pradesh,India
CUS000526,PREMIUM,Coimbatore,Tamil Nadu,India
CUS000527,STANDARD,Surat,Gujarat,India
CUS000528,STANDARD,Surat,Gujarat,India
CUS000529,PREMIUM,Chandigarh,Chandigarh,India
CUS000530,STANDARD,Ahmedabad,Gujarat,India
CUS000531,PREMIUM,Gurugram,Haryana,India
CUS000532,STANDARD,Pune,Maharashtra,India
CUS000533,STANDARD,Pune,Maharashtra,India
CUS000534,STANDARD,Jaipur,Rajasthan,India
CUS000535,PREMIUM,Mumbai,Maharashtra,India
CUS000536,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000537,PREMIUM,Chennai,Tamil Nadu,India
CUS000538,STANDARD,Noida,Uttar Pradesh,India
CUS000539,VIP,Chennai,Tamil Nadu,India
CUS000540,STANDARD,Gurugram,Haryana,India
CUS000541,STANDARD,Pune,Maharashtra,India
CUS000542,PREMIUM,Delhi,Delhi,India
CUS000543,STANDARD,Bhopal,Madhya Pradesh,India
CUS000544,STANDARD,Bhubaneswar,Odisha,India
CUS000545,STANDARD,Kolkata,West Bengal,India
CUS000546,STANDARD,Nagpur,Maharashtra,India
CUS000547,VIP,Bhopal,Madhya Pradesh,India
CUS000548,PREMIUM,Madurai,Tamil Nadu,India
CUS000549,STANDARD,Nashik,Maharashtra,India
CUS000550,STANDARD,Mysuru,Karnataka,India
CUS000551,STANDARD,Delhi,Delhi,India
CUS000552,PREMIUM,Indore,Madhya Pradesh,India
CUS000553,VIP,Chandigarh,Chandigarh,India
CUS000554,VIP,Vijayawada,Andhra Pradesh,India
CUS000555,STANDARD,Chennai,Tamil Nadu,India
CUS000556,PREMIUM,Bhopal,Madhya Pradesh,India
CUS000557,PREMIUM,Bhopal,Madhya Pradesh,India
CUS000558,STANDARD,Chandigarh,Chandigarh,India
CUS000559,VIP,Lucknow,Uttar Pradesh,India
CUS000560,STANDARD,Surat,Gujarat,India
CUS000561,STANDARD,Madurai,Tamil Nadu,India
CUS000562,VIP,Indore,Madhya Pradesh,India
CUS000563,STANDARD,Mysuru,Karnataka,India
CUS000564,VIP,Gurugram,Haryana,India
CUS000565,VIP,Mumbai,Maharashtra,India
CUS000566,PREMIUM,Surat,Gujarat,India
CUS000567,PREMIUM,Bhubaneswar,Odisha,India
CUS000568,STANDARD,Pune,Maharashtra,India
CUS000569,STANDARD,Jaipur,Rajasthan,India
CUS000570,PREMIUM,Chandigarh,Chandigarh,India
CUS000571,VIP,Lucknow,Uttar Pradesh,India
CUS000572,STANDARD,Surat,Gujarat,India
CUS000573,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000574,VIP,Chennai,Tamil Nadu,India
CUS000575,STANDARD,Nagpur,Maharashtra,India
CUS000576,STANDARD,Coimbatore,Tamil Nadu,India
CUS000577,VIP,Gurugram,Haryana,India
CUS000578,VIP,Nagpur,Maharashtra,India
CUS000579,VIP,Thiruvananthapuram,Kerala,India
CUS000580,STANDARD,Indore,Madhya Pradesh,India
CUS000581,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000582,STANDARD,Bengaluru,Karnataka,India
CUS000583,VIP,Lucknow,Uttar Pradesh,India
CUS000584,STANDARD,Nagpur,Maharashtra,India
CUS000585,STANDARD,Bengaluru,Karnataka,India
CUS000586,STANDARD,Indore,Madhya Pradesh,India
CUS000587,PREMIUM,Pune,Maharashtra,India
CUS000588,VIP,Visakhapatnam,Andhra Pradesh,India
CUS000589,STANDARD,Hyderabad,Telangana,India
CUS000590,PREMIUM,Hyderabad,Telangana,India
CUS000591,STANDARD,Madurai,Tamil Nadu,India
CUS000592,PREMIUM,Ahmedabad,Gujarat,India
CUS000593,PREMIUM,Nashik,Maharashtra,India
CUS000594,PREMIUM,Chandigarh,Chandigarh,India
CUS000595,VIP,Kochi,Kerala,India
CUS000596,STANDARD,Lucknow,Uttar Pradesh,India
CUS000597,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000598,STANDARD,Chandigarh,Chandigarh,India
CUS000599,STANDARD,Mysuru,Karnataka,India
CUS000600,STANDARD,Chennai,Tamil Nadu,India
CUS000601,STANDARD,Nashik,Maharashtra,India
CUS000602,STANDARD,Chennai,Tamil Nadu,India
CUS000603,STANDARD,Madurai,Tamil Nadu,India
CUS000604,STANDARD,Indore,Madhya Pradesh,India
CUS000605,STANDARD,Ahmedabad,Gujarat,India
CUS000606,PREMIUM,Chennai,Tamil Nadu,India
CUS000607,PREMIUM,Jaipur,Rajasthan,India
CUS000608,STANDARD,Bhopal,Madhya Pradesh,India
CUS000609,VIP,Hyderabad,Telangana,India
CUS000610,PREMIUM,Gurugram,Haryana,India
CUS000611,STANDARD,Hyderabad,Telangana,India
CUS000612,STANDARD,Pune,Maharashtra,India
CUS000613,STANDARD,Chennai,Tamil Nadu,India
CUS000614,PREMIUM,Noida,Uttar Pradesh,India
CUS000615,PREMIUM,Bhopal,Madhya Pradesh,India
CUS000616,VIP,Indore,Madhya Pradesh,India
CUS000617,STANDARD,Ahmedabad,Gujarat,India
CUS000618,STANDARD,Thiruvananthapuram,Kerala,India
CUS000619,STANDARD,Mysuru,Karnataka,India
CUS000620,STANDARD,Nashik,Maharashtra,India
CUS000621,PREMIUM,Madurai,Tamil Nadu,India
CUS000622,PREMIUM,Ahmedabad,Gujarat,India
CUS000623,STANDARD,Delhi,Delhi,India
CUS000624,STANDARD,Coimbatore,Tamil Nadu,India
CUS000625,STANDARD,Hyderabad,Telangana,India
CUS000626,VIP,Mysuru,Karnataka,India
CUS000627,PREMIUM,Kochi,Kerala,India
CUS000628,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000629,STANDARD,Nashik,Maharashtra,India
CUS000630,STANDARD,Noida,Uttar Pradesh,India
CUS000631,STANDARD,Kochi,Kerala,India
CUS000632,PREMIUM,Nagpur,Maharashtra,India
CUS000633,STANDARD,Nashik,Maharashtra,India
CUS000634,PREMIUM,Chandigarh,Chandigarh,India
CUS000635,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS000636,STANDARD,Thiruvananthapuram,Kerala,India
CUS000637,VIP,Nagpur,Maharashtra,India
CUS000638,PREMIUM,Ahmedabad,Gujarat,India
CUS000639,STANDARD,Gurugram,Haryana,India
CUS000640,STANDARD,Madurai,Tamil Nadu,India
CUS000641,PREMIUM,Gurugram,Haryana,India
CUS000642,STANDARD,Pune,Maharashtra,India
CUS000643,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS000644,STANDARD,Bengaluru,Karnataka,India
CUS000645,PREMIUM,Bengaluru,Karnataka,India
CUS000646,STANDARD,Pune,Maharashtra,India
CUS000647,VIP,Bhubaneswar,Odisha,India
CUS000648,STANDARD,Thiruvananthapuram,Kerala,India
CUS000649,VIP,Nagpur,Maharashtra,India
CUS000650,PREMIUM,Coimbatore,Tamil Nadu,India
CUS000651,PREMIUM,Hyderabad,Telangana,India
CUS000652,PREMIUM,Lucknow,Uttar Pradesh,India
CUS000653,PREMIUM,Pune,Maharashtra,India
CUS000654,PREMIUM,Kolkata,West Bengal,India
CUS000655,VIP,Ahmedabad,Gujarat,India
CUS000656,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS000657,PREMIUM,Lucknow,Uttar Pradesh,India
CUS000658,STANDARD,Mysuru,Karnataka,India
CUS000659,VIP,Madurai,Tamil Nadu,India
CUS000660,PREMIUM,Pune,Maharashtra,India
CUS000661,PREMIUM,Surat,Gujarat,India
CUS000662,PREMIUM,Chandigarh,Chandigarh,India
CUS000663,PREMIUM,Thiruvananthapuram,Kerala,India
CUS000664,STANDARD,Delhi,Delhi,India
CUS000665,PREMIUM,Bhubaneswar,Odisha,India
CUS000666,STANDARD,Gurugram,Haryana,India
CUS000667,STANDARD,Noida,Uttar Pradesh,India
CUS000668,STANDARD,Delhi,Delhi,India
CUS000669,STANDARD,Hyderabad,Telangana,India
CUS000670,PREMIUM,Thiruvananthapuram,Kerala,India
CUS000671,VIP,Noida,Uttar Pradesh,India
CUS000672,PREMIUM,Delhi,Delhi,India
CUS000673,STANDARD,Bengaluru,Karnataka,India
CUS000674,STANDARD,Indore,Madhya Pradesh,India
CUS000675,PREMIUM,Nagpur,Maharashtra,India
CUS000676,PREMIUM,Ahmedabad,Gujarat,India
CUS000677,STANDARD,Ahmedabad,Gujarat,India
CUS000678,PREMIUM,Bengaluru,Karnataka,India
CUS000679,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000680,VIP,Chandigarh,Chandigarh,India
CUS000681,PREMIUM,Jaipur,Rajasthan,India
CUS000682,PREMIUM,Kolkata,West Bengal,India
CUS000683,PREMIUM,Nashik,Maharashtra,India
CUS000684,STANDARD,Delhi,Delhi,India
CUS000685,PREMIUM,Surat,Gujarat,India
CUS000686,STANDARD,Surat,Gujarat,India
CUS000687,PREMIUM,Nashik,Maharashtra,India
CUS000688,STANDARD,Bhubaneswar,Odisha,India
CUS000689,STANDARD,Chandigarh,Chandigarh,India
CUS000690,STANDARD,Ahmedabad,Gujarat,India
CUS000691,STANDARD,Hyderabad,Telangana,India
CUS000692,VIP,Madurai,Tamil Nadu,India
CUS000693,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS000694,PREMIUM,Jaipur,Rajasthan,India
CUS000695,STANDARD,Pune,Maharashtra,India
CUS000696,PREMIUM,Bengaluru,Karnataka,India
CUS000697,PREMIUM,Delhi,Delhi,India
CUS000698,VIP,Jaipur,Rajasthan,India
CUS000699,PREMIUM,Bhopal,Madhya Pradesh,India
CUS000700,PREMIUM,Pune,Maharashtra,India
CUS000701,VIP,Chennai,Tamil Nadu,India
CUS000702,STANDARD,Lucknow,Uttar Pradesh,India
CUS000703,PREMIUM,Indore,Madhya Pradesh,India
CUS000704,STANDARD,Bengaluru,Karnataka,India
CUS000705,STANDARD,Mumbai,Maharashtra,India
CUS000706,STANDARD,Chandigarh,Chandigarh,India
CUS000707,STANDARD,Mysuru,Karnataka,India
CUS000708,VIP,Vijayawada,Andhra Pradesh,India
CUS000709,STANDARD,Thiruvananthapuram,Kerala,India
CUS000710,STANDARD,Lucknow,Uttar Pradesh,India
CUS000711,VIP,Mysuru,Karnataka,India
CUS000712,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000713,VIP,Bengaluru,Karnataka,India
CUS000714,PREMIUM,Hyderabad,Telangana,India
CUS000715,STANDARD,Kochi,Kerala,India
CUS000716,PREMIUM,Noida,Uttar Pradesh,India
CUS000717,PREMIUM,Noida,Uttar Pradesh,India
CUS000718,PREMIUM,Indore,Madhya Pradesh,India
CUS000719,PREMIUM,Bhubaneswar,Odisha,India
CUS000720,STANDARD,Coimbatore,Tamil Nadu,India
CUS000721,STANDARD,Kolkata,West Bengal,India
CUS000722,STANDARD,Nagpur,Maharashtra,India
CUS000723,PREMIUM,Bhopal,Madhya Pradesh,India
CUS000724,STANDARD,Madurai,Tamil Nadu,India
CUS000725,PREMIUM,Bhubaneswar,Odisha,India
CUS000726,STANDARD,Surat,Gujarat,India
CUS000727,STANDARD,Gurugram,Haryana,India
CUS000728,STANDARD,Noida,Uttar Pradesh,India
CUS000729,STANDARD,Lucknow,Uttar Pradesh,India
CUS000730,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000731,VIP,Coimbatore,Tamil Nadu,India
CUS000732,STANDARD,Noida,Uttar Pradesh,India
CUS000733,PREMIUM,Coimbatore,Tamil Nadu,India
CUS000734,PREMIUM,Kolkata,West Bengal,India
CUS000735,STANDARD,Kochi,Kerala,India
CUS000736,STANDARD,Thiruvananthapuram,Kerala,India
CUS000737,STANDARD,Lucknow,Uttar Pradesh,India
CUS000738,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS000739,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000740,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS000741,STANDARD,Ahmedabad,Gujarat,India
CUS000742,STANDARD,Coimbatore,Tamil Nadu,India
CUS000743,VIP,Bengaluru,Karnataka,India
CUS000744,STANDARD,Bhopal,Madhya Pradesh,India
CUS000745,STANDARD,Mysuru,Karnataka,India
CUS000746,STANDARD,Madurai,Tamil Nadu,India
CUS000747,PREMIUM,Gurugram,Haryana,India
CUS000748,STANDARD,Bhubaneswar,Odisha,India
CUS000749,VIP,Lucknow,Uttar Pradesh,India
CUS000750,VIP,Lucknow,Uttar Pradesh,India
CUS000751,STANDARD,Noida,Uttar Pradesh,India
CUS000752,PREMIUM,Kochi,Kerala,India
CUS000753,STANDARD,Kolkata,West Bengal,India
CUS000754,VIP,Bhubaneswar,Odisha,India
CUS000755,PREMIUM,Mumbai,Maharashtra,India
CUS000756,VIP,Delhi,Delhi,India
CUS000757,PREMIUM,Gurugram,Haryana,India
CUS000758,STANDARD,Chandigarh,Chandigarh,India
CUS000759,STANDARD,Lucknow,Uttar Pradesh,India
CUS000760,STANDARD,Jaipur,Rajasthan,India
CUS000761,VIP,Bhopal,Madhya Pradesh,India
CUS000762,STANDARD,Kochi,Kerala,India
CUS000763,PREMIUM,Hyderabad,Telangana,India
CUS000764,PREMIUM,Coimbatore,Tamil Nadu,India
CUS000765,STANDARD,Bengaluru,Karnataka,India
CUS000766,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000767,PREMIUM,Thiruvananthapuram,Kerala,India
CUS000768,PREMIUM,Jaipur,Rajasthan,India
CUS000769,STANDARD,Surat,Gujarat,India
CUS000770,PREMIUM,Mumbai,Maharashtra,India
CUS000771,STANDARD,Thiruvananthapuram,Kerala,India
CUS000772,VIP,Ahmedabad,Gujarat,India
CUS000773,PREMIUM,Jaipur,Rajasthan,India
CUS000774,STANDARD,Mysuru,Karnataka,India
CUS000775,STANDARD,Thiruvananthapuram,Kerala,India
CUS000776,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000777,STANDARD,Chennai,Tamil Nadu,India
CUS000778,STANDARD,Kochi,Kerala,India
CUS000779,STANDARD,Bengaluru,Karnataka,India
CUS000780,VIP,Kochi,Kerala,India
CUS000781,STANDARD,Kochi,Kerala,India
CUS000782,STANDARD,Noida,Uttar Pradesh,India
CUS000783,STANDARD,Kolkata,West Bengal,India
CUS000784,PREMIUM,Pune,Maharashtra,India
CUS000785,VIP,Madurai,Tamil Nadu,India
CUS000786,VIP,Chennai,Tamil Nadu,India
CUS000787,VIP,Delhi,Delhi,India
CUS000788,VIP,Mumbai,Maharashtra,India
CUS000789,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000790,PREMIUM,Bengaluru,Karnataka,India
CUS000791,PREMIUM,Madurai,Tamil Nadu,India
CUS000792,STANDARD,Indore,Madhya Pradesh,India
CUS000793,VIP,Surat,Gujarat,India
CUS000794,STANDARD,Surat,Gujarat,India
CUS000795,VIP,Chennai,Tamil Nadu,India
CUS000796,STANDARD,Bhopal,Madhya Pradesh,India
CUS000797,PREMIUM,Thiruvananthapuram,Kerala,India
CUS000798,PREMIUM,Kochi,Kerala,India
CUS000799,STANDARD,Thiruvananthapuram,Kerala,India
CUS000800,STANDARD,Kolkata,West Bengal,India
CUS000801,VIP,Gurugram,Haryana,India
CUS000802,STANDARD,Ahmedabad,Gujarat,India
CUS000803,STANDARD,Mysuru,Karnataka,India
CUS000804,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000805,STANDARD,Indore,Madhya Pradesh,India
CUS000806,PREMIUM,Indore,Madhya Pradesh,India
CUS000807,STANDARD,Bhubaneswar,Odisha,India
CUS000808,STANDARD,Thiruvananthapuram,Kerala,India
CUS000809,STANDARD,Kochi,Kerala,India
CUS000810,STANDARD,Lucknow,Uttar Pradesh,India
CUS000811,VIP,Lucknow,Uttar Pradesh,India
CUS000812,PREMIUM,Mysuru,Karnataka,India
CUS000813,STANDARD,Chandigarh,Chandigarh,India
CUS000814,STANDARD,Coimbatore,Tamil Nadu,India
CUS000815,STANDARD,Surat,Gujarat,India
CUS000816,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000817,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000818,PREMIUM,Kochi,Kerala,India
CUS000819,PREMIUM,Surat,Gujarat,India
CUS000820,PREMIUM,Nagpur,Maharashtra,India
CUS000821,PREMIUM,Noida,Uttar Pradesh,India
CUS000822,VIP,Nashik,Maharashtra,India
CUS000823,PREMIUM,Madurai,Tamil Nadu,India
CUS000824,PREMIUM,Mysuru,Karnataka,India
CUS000825,STANDARD,Pune,Maharashtra,India
CUS000826,STANDARD,Delhi,Delhi,India
CUS000827,PREMIUM,Chennai,Tamil Nadu,India
CUS000828,PREMIUM,Surat,Gujarat,India
CUS000829,STANDARD,Delhi,Delhi,India
CUS000830,STANDARD,Bhopal,Madhya Pradesh,India
CUS000831,STANDARD,Bhubaneswar,Odisha,India
CUS000832,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000833,STANDARD,Kochi,Kerala,India
CUS000834,VIP,Chennai,Tamil Nadu,India
CUS000835,STANDARD,Pune,Maharashtra,India
CUS000836,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000837,STANDARD,Noida,Uttar Pradesh,India
CUS000838,STANDARD,Surat,Gujarat,India
CUS000839,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000840,PREMIUM,Delhi,Delhi,India
CUS000841,VIP,Hyderabad,Telangana,India
CUS000842,PREMIUM,Hyderabad,Telangana,India
CUS000843,PREMIUM,Hyderabad,Telangana,India
CUS000844,STANDARD,Madurai,Tamil Nadu,India
CUS000845,PREMIUM,Pune,Maharashtra,India
CUS000846,VIP,Noida,Uttar Pradesh,India
CUS000847,STANDARD,Coimbatore,Tamil Nadu,India
CUS000848,PREMIUM,Chennai,Tamil Nadu,India
CUS000849,STANDARD,Noida,Uttar Pradesh,India
CUS000850,STANDARD,Thiruvananthapuram,Kerala,India
CUS000851,VIP,Kochi,Kerala,India
CUS000852,STANDARD,Lucknow,Uttar Pradesh,India
CUS000853,STANDARD,Bhopal,Madhya Pradesh,India
CUS000854,STANDARD,Mysuru,Karnataka,India
CUS000855,PREMIUM,Nashik,Maharashtra,India
CUS000856,PREMIUM,Kolkata,West Bengal,India
CUS000857,STANDARD,Mysuru,Karnataka,India
CUS000858,STANDARD,Nagpur,Maharashtra,India
CUS000859,STANDARD,Mysuru,Karnataka,India
CUS000860,VIP,Visakhapatnam,Andhra Pradesh,India
CUS000861,PREMIUM,Kolkata,West Bengal,India
CUS000862,STANDARD,Kolkata,West Bengal,India
CUS000863,VIP,Hyderabad,Telangana,India
CUS000864,STANDARD,Delhi,Delhi,India
CUS000865,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000866,STANDARD,Bhubaneswar,Odisha,India
CUS000867,PREMIUM,Gurugram,Haryana,India
CUS000868,STANDARD,Mumbai,Maharashtra,India
CUS000869,VIP,Lucknow,Uttar Pradesh,India
CUS000870,STANDARD,Delhi,Delhi,India
CUS000871,STANDARD,Indore,Madhya Pradesh,India
CUS000872,PREMIUM,Surat,Gujarat,India
CUS000873,STANDARD,Gurugram,Haryana,India
CUS000874,VIP,Coimbatore,Tamil Nadu,India
CUS000875,STANDARD,Kochi,Kerala,India
CUS000876,VIP,Madurai,Tamil Nadu,India
CUS000877,PREMIUM,Bengaluru,Karnataka,India
CUS000878,STANDARD,Jaipur,Rajasthan,India
CUS000879,STANDARD,Jaipur,Rajasthan,India
CUS000880,STANDARD,Thiruvananthapuram,Kerala,India
CUS000881,STANDARD,Kochi,Kerala,India
CUS000882,VIP,Pune,Maharashtra,India
CUS000883,PREMIUM,Nashik,Maharashtra,India
CUS000884,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS000885,PREMIUM,Nashik,Maharashtra,India
CUS000886,PREMIUM,Bengaluru,Karnataka,India
CUS000887,STANDARD,Bhopal,Madhya Pradesh,India
CUS000888,VIP,Noida,Uttar Pradesh,India
CUS000889,VIP,Thiruvananthapuram,Kerala,India
CUS000890,STANDARD,Mumbai,Maharashtra,India
CUS000891,VIP,Hyderabad,Telangana,India
CUS000892,VIP,Nashik,Maharashtra,India
CUS000893,STANDARD,Kolkata,West Bengal,India
CUS000894,PREMIUM,Jaipur,Rajasthan,India
CUS000895,STANDARD,Bhopal,Madhya Pradesh,India
CUS000896,STANDARD,Hyderabad,Telangana,India
CUS000897,VIP,Kolkata,West Bengal,India
CUS000898,STANDARD,Jaipur,Rajasthan,India
CUS000899,STANDARD,Mysuru,Karnataka,India
CUS000900,STANDARD,Chandigarh,Chandigarh,India
CUS000901,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000902,STANDARD,Jaipur,Rajasthan,India
CUS000903,STANDARD,Bhubaneswar,Odisha,India
CUS000904,STANDARD,Kolkata,West Bengal,India
CUS000905,VIP,Coimbatore,Tamil Nadu,India
CUS000906,STANDARD,Hyderabad,Telangana,India
CUS000907,STANDARD,Gurugram,Haryana,India
CUS000908,PREMIUM,Ahmedabad,Gujarat,India
CUS000909,VIP,Noida,Uttar Pradesh,India
CUS000910,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000911,STANDARD,Lucknow,Uttar Pradesh,India
CUS000912,VIP,Mumbai,Maharashtra,India
CUS000913,STANDARD,Nagpur,Maharashtra,India
CUS000914,VIP,Surat,Gujarat,India
CUS000915,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000916,PREMIUM,Nagpur,Maharashtra,India
CUS000917,VIP,Nagpur,Maharashtra,India
CUS000918,STANDARD,Indore,Madhya Pradesh,India
CUS000919,VIP,Bengaluru,Karnataka,India
CUS000920,PREMIUM,Lucknow,Uttar Pradesh,India
CUS000921,STANDARD,Mysuru,Karnataka,India
CUS000922,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000923,STANDARD,Nashik,Maharashtra,India
CUS000924,STANDARD,Pune,Maharashtra,India
CUS000925,VIP,Coimbatore,Tamil Nadu,India
CUS000926,PREMIUM,Chennai,Tamil Nadu,India
CUS000927,STANDARD,Indore,Madhya Pradesh,India
CUS000928,STANDARD,Nashik,Maharashtra,India
CUS000929,STANDARD,Mumbai,Maharashtra,India
CUS000930,VIP,Thiruvananthapuram,Kerala,India
CUS000931,STANDARD,Gurugram,Haryana,India
CUS000932,PREMIUM,Coimbatore,Tamil Nadu,India
CUS000933,STANDARD,Jaipur,Rajasthan,India
CUS000934,STANDARD,Indore,Madhya Pradesh,India
CUS000935,STANDARD,Coimbatore,Tamil Nadu,India
CUS000936,STANDARD,Gurugram,Haryana,India
CUS000937,PREMIUM,Madurai,Tamil Nadu,India
CUS000938,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000939,VIP,Madurai,Tamil Nadu,India
CUS000940,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS000941,STANDARD,Kochi,Kerala,India
CUS000942,STANDARD,Nashik,Maharashtra,India
CUS000943,VIP,Bhopal,Madhya Pradesh,India
CUS000944,STANDARD,Pune,Maharashtra,India
CUS000945,PREMIUM,Nashik,Maharashtra,India
CUS000946,PREMIUM,Surat,Gujarat,India
CUS000947,PREMIUM,Chandigarh,Chandigarh,India
CUS000948,PREMIUM,Thiruvananthapuram,Kerala,India
CUS000949,PREMIUM,Gurugram,Haryana,India
CUS000950,STANDARD,Madurai,Tamil Nadu,India
CUS000951,STANDARD,Jaipur,Rajasthan,India
CUS000952,VIP,Thiruvananthapuram,Kerala,India
CUS000953,PREMIUM,Delhi,Delhi,India
CUS000954,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000955,PREMIUM,Hyderabad,Telangana,India
CUS000956,STANDARD,Pune,Maharashtra,India
CUS000957,VIP,Bengaluru,Karnataka,India
CUS000958,STANDARD,Chennai,Tamil Nadu,India
CUS000959,VIP,Bhopal,Madhya Pradesh,India
CUS000960,VIP,Kolkata,West Bengal,India
CUS000961,VIP,Surat,Gujarat,India
CUS000962,STANDARD,Surat,Gujarat,India
CUS000963,STANDARD,Thiruvananthapuram,Kerala,India
CUS000964,PREMIUM,Kolkata,West Bengal,India
CUS000965,VIP,Bhopal,Madhya Pradesh,India
CUS000966,STANDARD,Jaipur,Rajasthan,India
CUS000967,VIP,Hyderabad,Telangana,India
CUS000968,STANDARD,Indore,Madhya Pradesh,India
CUS000969,STANDARD,Vijayawada,Andhra Pradesh,India
CUS000970,VIP,Thiruvananthapuram,Kerala,India
CUS000971,PREMIUM,Kochi,Kerala,India
CUS000972,PREMIUM,Delhi,Delhi,India
CUS000973,STANDARD,Jaipur,Rajasthan,India
CUS000974,VIP,Mumbai,Maharashtra,India
CUS000975,PREMIUM,Gurugram,Haryana,India
CUS000976,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS000977,STANDARD,Gurugram,Haryana,India
CUS000978,PREMIUM,Bhubaneswar,Odisha,India
CUS000979,STANDARD,Chennai,Tamil Nadu,India
CUS000980,STANDARD,Chennai,Tamil Nadu,India
CUS000981,PREMIUM,Pune,Maharashtra,India
CUS000982,PREMIUM,Lucknow,Uttar Pradesh,India
CUS000983,PREMIUM,Kochi,Kerala,India
CUS000984,STANDARD,Madurai,Tamil Nadu,India
CUS000985,PREMIUM,Nagpur,Maharashtra,India
CUS000986,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS000987,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS000988,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS000989,STANDARD,Chennai,Tamil Nadu,India
CUS000990,VIP,Vijayawada,Andhra Pradesh,India
CUS000991,STANDARD,Kochi,Kerala,India
CUS000992,PREMIUM,Nashik,Maharashtra,India
CUS000993,STANDARD,Hyderabad,Telangana,India
CUS000994,PREMIUM,Ahmedabad,Gujarat,India
CUS000995,STANDARD,Mumbai,Maharashtra,India
CUS000996,PREMIUM,Chandigarh,Chandigarh,India
CUS000997,VIP,Jaipur,Rajasthan,India
CUS000998,PREMIUM,Mysuru,Karnataka,India
CUS000999,STANDARD,Ahmedabad,Gujarat,India
CUS001000,VIP,Kochi,Kerala,India
CUS001001,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS001002,STANDARD,Coimbatore,Tamil Nadu,India
CUS001003,PREMIUM,Lucknow,Uttar Pradesh,India
CUS001004,PREMIUM,Chennai,Tamil Nadu,India
CUS001005,PREMIUM,Bhubaneswar,Odisha,India
CUS001006,PREMIUM,Jaipur,Rajasthan,India
CUS001007,VIP,Bhopal,Madhya Pradesh,India
CUS001008,VIP,Coimbatore,Tamil Nadu,India
CUS001009,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS001010,VIP,Nashik,Maharashtra,India
CUS001011,STANDARD,Lucknow,Uttar Pradesh,India
CUS001012,STANDARD,Chennai,Tamil Nadu,India
CUS001013,STANDARD,Kochi,Kerala,India
CUS001014,PREMIUM,Ahmedabad,Gujarat,India
CUS001015,VIP,Coimbatore,Tamil Nadu,India
CUS001016,STANDARD,Nashik,Maharashtra,India
CUS001017,PREMIUM,Gurugram,Haryana,India
CUS001018,VIP,Delhi,Delhi,India
CUS001019,VIP,Indore,Madhya Pradesh,India
CUS001020,STANDARD,Hyderabad,Telangana,India
